ground_truth,person_id,video_label,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_wrist_x_vel,left_wrist_y_vel,left_wrist_z_vel,right_wrist_x_vel,right_wrist_y_vel,right_wrist_z_vel,right_arm_len,left_arm_len,right_horiz_ratio,left_horiz_ratio,right_wrist_acc
idle,ahad,swipe_right,0.13150596618652344,-0.02000582218170166,-0.1035881512798369,-0.1033368706703186,0.01132190227508545,-0.2902503260411322,0.09217554330825806,-0.1981368064880371,-0.003609088947996497,-0.10319271683692932,-0.18024075031280518,-0.15017947042360902,0.0626457929611206,-0.39521801471710205,-0.10432725632563233,-0.07664889097213745,-0.38967472314834595,-0.16691411519423127,0.3293048251758922,-0.03936615857211026,0.0,0.0022216276689009233,-0.034043283173532196,0.0,0.4203835900310828,0.3814793037113856,0.06525699652939476,8.364963007749024,0.0
idle,ahad,swipe_right,0.14434027671813965,-0.02191758155822754,-0.1311026392504573,-0.10384079813957214,0.0109366774559021,-0.2975963829085231,0.09564536809921265,-0.19852203130722046,-0.014187086373567581,-0.10217592120170593,-0.18062597513198853,-0.1600453583523631,0.06366473436355591,-0.39555609226226807,-0.11876011174172163,-0.07561260461807251,-0.3901377320289612,-0.18381187599152327,0.3889185009580673,-0.057932102318966075,-0.8337723627460732,-0.015270529371319407,-0.011673479369192422,-0.2226077838603296,0.41785694545796864,0.3824481896945566,1.3080265841761252,6.713234496174108,6.800354411669162
idle,ahad,swipe_right,0.15740038454532623,-0.02931693196296692,-0.14448038022965193,-0.1040455549955368,0.009817332029342651,-0.3088050363585353,0.0988009124994278,-0.1996413767337799,-0.018113459460437298,-0.10137490928173065,-0.18174532055854797,-0.16237764339894056,0.06447894871234894,-0.39663422107696533,-0.12017768155783415,-0.07479850947856903,-0.39128032326698303,-0.18585747759789228,0.395760843248078,-0.22422273953755675,-0.40538609027862516,-0.006204753211050317,-0.03391955838058931,-0.33965616515188474,0.4205363491553179,0.37966696627709395,0.18292013773573146,1.765026504616784,3.620850735326427
idle,ahad,swipe_right,0.17004531621932983,-0.04305654764175415,-0.15511983539909124,-0.10387858748435974,0.006042659282684326,-0.3108784994110465,0.1035996675491333,-0.20100969076156616,-0.01868609059602022,-0.10034763813018799,-0.18311363458633423,-0.1640322944149375,0.06576621532440186,-0.39796966314315796,-0.12057907041162252,-0.07373204827308655,-0.3928121030330658,-0.1858920892700553,0.38317974769707913,-0.41635199026628006,-0.32240773240725223,0.005059621550820095,-0.11438402262600994,-0.06283221371246112,0.4190650760541881,0.3715245818035287,0.04423325217465657,0.9203242360575221,8.74245923188287
idle,ahad,swipe_right,0.18784819543361664,-0.057147085666656494,-0.15893968287855387,-0.10386331379413605,0.002475559711456299,-0.3292874479666352,0.1100456565618515,-0.20492500066757202,-0.019027595408260822,-0.09958525002002716,-0.18473583459854126,-0.1784761631861329,0.06756536662578583,-0.3991464078426361,-0.12171098683029413,-0.07275854051113129,-0.3944260776042938,-0.19523098412901163,0.5394811883117209,-0.4269860007546161,-0.1157529539231097,0.00046283909768769197,-0.10809392640084922,-0.5578469259269305,0.42008279198457826,0.3644413136354016,0.004281783734893739,1.263460450454682,15.002303497088311
idle,ahad,swipe_right,0.2033727765083313,-0.07362514734268188,-0.15893783094361424,-0.1041763424873352,0.0006982088088989258,-0.3480756622739136,0.11861556768417358,-0.2096732258796692,-0.021613430697470903,-0.09947484731674194,-0.1852651834487915,-0.2014992726035416,0.06862461566925049,-0.3991450071334839,-0.13068755390122533,-0.07228633761405945,-0.39526939392089844,-0.2272696984000504,0.47044185074892947,-0.49933520230380013,5.611924059463274e-05,-0.009485717975732059,-0.05385911825931438,-0.5693398274932852,0.4152124705857151,0.3534378645826023,0.17611765963940548,0.9421344748857382,1.7068099405054922
idle,ahad,swipe_right,0.21899498999118805,-0.09462213516235352,-0.1589280879124999,-0.10377059876918793,0.0004843473434448242,-0.3541114991530776,0.1254282146692276,-0.2186572551727295,-0.021718853153288364,-0.09971262514591217,-0.18547040224075317,-0.20757075306028128,0.06953586637973785,-0.3991720974445343,-0.13655380066484213,-0.07188059389591217,-0.39552372694015503,-0.22874372359365225,0.47340040857141624,-0.636272358171867,0.0002952433671012067,0.012295264186281135,-0.006480650468306102,-0.1829041478534538,0.41660106391767787,0.33998429064681973,1.8969341599647145,0.7440204787633803,11.816303848182196
idle,ahad,swipe_right,0.23685921728610992,-0.11487236618995667,-0.15778331737965345,-0.10327087342739105,2.047419548034668e-05,-0.367226037196815,0.1358262449502945,-0.22751745581626892,-0.02172278333455324,-0.09985698759555817,-0.18593427538871765,-0.20757468324154615,0.07041318714618683,-0.3993038535118103,-0.136557730846107,-0.07161112129688263,-0.39608126878738403,-0.22874765377491713,0.5413402210582391,-0.6136433644728232,0.03469001614686217,0.01514319217566289,-0.014056762059529633,-0.39741024374961886,0.42080303394126156,0.3302363963180846,1.0772121559275827,0.8821725618278919,6.504810209781701
idle,ahad,swipe_right,0.24780148267745972,-0.14225369691848755,-0.15779317915439606,-0.10302501916885376,-0.0005660057067871094,-0.3672358989715576,0.14387530088424683,-0.23963379859924316,-0.021732645109295845,-0.10019490122795105,-0.1865207552909851,-0.20758454501628876,0.07071715593338013,-0.39989033341407776,-0.1365675926208496,-0.07166808843612671,-0.3966677486896515,-0.22875751554965973,0.3315837997378722,-0.8297372948039654,-0.0002988416588667665,0.007450129046584614,-0.017772118250528955,-0.0002988416588667665,0.4207803590641825,0.3133464867632281,0.41917962518270463,0.3996245585075864,12.036463301885906
idle,ahad,swipe_right,0.25913652777671814,-0.16699469089508057,-0.15771750267595053,-0.10285606980323792,-0.0005660057067871094,-0.3679814403876662,0.15176066756248474,-0.24879437685012817,-0.02163205947726965,-0.10033795237541199,-0.1865207552909851,-0.21267577167600393,0.07098230719566345,-0.39989033341407776,-0.13070618268102407,-0.07186621427536011,-0.3966677486896515,-0.22877209540456533,0.3434862151290428,-0.7497270901997878,0.0022932266195615112,0.005119677745934684,0.0,-0.02259216412450326,0.42099430360792994,0.30061936470338874,5119.677745934684,0.4581477199787332,0.866831631329206
