ground_truth,person_id,video_label,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_wrist_x_vel,left_wrist_y_vel,left_wrist_z_vel,right_wrist_x_vel,right_wrist_y_vel,right_wrist_z_vel,right_arm_len,left_arm_len,right_horiz_ratio,left_horiz_ratio,right_wrist_acc
idle,ahad,swipe_left,0.09094783663749695,0.014220893383026123,-0.29977453825995326,-0.2271067500114441,-0.09019392728805542,-0.2993190693669021,0.08361557126045227,-0.16854876279830933,-0.15272463439032435,-0.13447681069374084,-0.21703177690505981,-0.15947262523695827,0.07131674885749817,-0.3717716932296753,-0.2184562194161117,-0.06954887509346008,-0.3829289376735687,-0.20518189249560237,0.003573117834148982,0.002716526840672346,-0.07096817716956132,-0.34502193783268753,-0.6466417601614282,0.0009168306309165369,0.34551422304063845,0.394953573862775,0.5335588041634551,1.314841782120155,0.0
idle,ahad,swipe_left,0.09062787890434265,0.01386725902557373,-0.31083309440873563,-0.23661532998085022,-0.11251842975616455,-0.29930105595849454,0.08312442898750305,-0.1680050492286682,-0.16066142707131803,-0.13979050517082214,-0.22905641794204712,-0.1594546118285507,0.07082238793373108,-0.3711860179901123,-0.2244328537490219,-0.07029411196708679,-0.38380956649780273,-0.2051638790871948,-0.009695688883463532,-0.010716192650072493,-0.33510776208431403,-0.2881387869517006,-0.6765000747911852,0.0005458608608354217,0.33184851439391805,0.3951243920579468,0.4259250985530807,0.9046855086063932,1.9468015315298897
idle,ahad,swipe_left,0.0905987024307251,0.014184623956680298,-0.3182014559279196,-0.2484823763370514,-0.1301058828830719,-0.29249102220637724,0.08282506465911865,-0.16751042008399963,-0.17207421705825254,-0.14665424823760986,-0.2387094795703888,-0.1567549590836279,0.07039988040924072,-0.3706725835800171,-0.22812401101691648,-0.07142314314842224,-0.3849157989025116,-0.2034560774336569,-0.0008841355641682965,0.00961711912444146,-0.2232836823995146,-0.35960746533943033,-0.5329531250577998,0.20636465915507038,0.3228084366150622,0.3957739363395409,0.6747437507879881,0.0919239565167727,7.906412904303922
idle,ahad,swipe_left,0.09076015651226044,0.01418912410736084,-0.318202615249902,-0.25918568670749664,-0.15202194452285767,-0.26512104319408536,0.08286075294017792,-0.1674986481666565,-0.17513130651786923,-0.1559707075357437,-0.24732309579849243,-0.1379696880467236,0.070254847407341,-0.37046903371810913,-0.2281251703388989,-0.072750523686409,-0.38585662841796875,-0.19493639515712857,0.004892547925313309,0.0001363682024406663,-3.513096916404634e-05,-0.32434273849834067,-0.6641230799935075,0.8293933034027835,0.30718498372006653,0.39559614781348323,0.4883767179493197,35.616305945522996,19.323115224849126
idle,ahad,swipe_left,0.09061776101589203,0.014136523008346558,-0.31820632133167237,-0.27216385304927826,-0.1759837567806244,-0.2579548171488568,0.08282087743282318,-0.16745057702064514,-0.1751350125996396,-0.16220228374004364,-0.2585505545139313,-0.13715186330955476,0.06984148919582367,-0.3702632784843445,-0.22812887642066926,-0.07382254302501678,-0.38686901330947876,-0.19273580226581544,-0.0043150150414669255,-0.0015939726974024957,-0.00011230550819274178,-0.39327776793277724,-0.7261155229626298,0.217158365006926,0.2967581280869916,0.3953590860724671,0.5416179848492686,2.7053848937315195,18.76407879296411
idle,ahad,swipe_left,0.09032449126243591,0.014147758483886719,-0.319553860463202,-0.2818964123725891,-0.1971011757850647,-0.2572885835543275,0.0827426016330719,-0.16657257080078125,-0.1784793520346284,-0.1699604094028473,-0.2684231996536255,-0.13689167145639658,0.06936243176460266,-0.3699450194835663,-0.22813742700964212,-0.0746309757232666,-0.3881846070289612,-0.19150149170309305,-0.008886962225942863,0.0003404689557624571,-0.04083451913726132,-0.2949260401003276,-0.63992178801334,0.020188896803919026,0.28948191718934363,0.39537783742960986,0.4608775396418286,26.02568132760238,7.164561399814328
idle,ahad,swipe_left,0.09025274217128754,0.01407092809677124,-0.3195522539317608,-0.29108570516109467,-0.22028875350952148,-0.25498829409480095,0.08281128108501434,-0.1657676100730896,-0.17868345603346825,-0.17510007321834564,-0.28078651428222656,-0.13270429894328117,0.06910042464733124,-0.3695950210094452,-0.2241738997399807,-0.07501359283924103,-0.38934481143951416,-0.17948183044791222,-0.0021742148832841405,-0.0023281935489539002,4.8682770945809226e-05,-0.2784634178335023,-0.7026538704380862,0.06970574119777408,0.28454935336161935,0.39590909498083116,0.39630183970672245,0.9334625215069119,2.47266970669226
idle,ahad,swipe_left,0.09022651612758636,0.014053195714950562,-0.3254727323073894,-0.29724641144275665,-0.24298813939094543,-0.2549793024081737,0.08295194804668427,-0.16517063975334167,-0.18105371785350144,-0.18058626353740692,-0.29760679602622986,-0.1326953072566539,0.06892763078212738,-0.36940741539001465,-0.2200976510066539,-0.07531990110874176,-0.39015641808509827,-0.17283255350776017,-0.0007947285970052049,-0.0005373449036569283,-0.17940843562510805,-0.18668806914127156,-0.6878601782249653,0.0002724753523414774,0.27867179010036347,0.3982456409618177,0.2714037004138285,1.4762443028747654,3.51600647424627
idle,ahad,swipe_left,0.09015613794326782,0.014063209295272827,-0.3301001468207687,-0.3050512820482254,-0.2656988203525543,-0.2532471695449203,0.08339095115661621,-0.16441497206687927,-0.18105736165307462,-0.18766137957572937,-0.31252649426460266,-0.1279202678706497,0.06883805990219116,-0.3693690896034241,-0.21980124502442777,-0.07568657398223877,-0.39142534136772156,-0.17158402292989194,-0.00213267225207705,0.00030344182794744395,-0.14022468222361656,-0.23651123046875058,-0.6882024533820892,0.05248887464404119,0.2740149574527642,0.3995505425194464,0.3436646958198857,7.00518804020982,2.1870763474185106
idle,ahad,swipe_left,0.0900578498840332,0.014132201671600342,-0.33009650302119553,-0.30514957010746,-0.2980329990386963,-0.23785077524371445,0.08344745635986328,-0.16396403312683105,-0.17867446434684098,-0.187759667634964,-0.3276718258857727,-0.12697463226504624,0.06873977184295654,-0.36929184198379517,-0.21812841785140336,-0.07593443989753723,-0.39330047369003296,-0.17005716753192246,-0.0029784260374127085,0.002090678070530752,0.00011041816888433542,-0.0029784260374127085,-0.979823596549759,0.4665574030668458,0.25731583878606323,0.40000663719619695,0.00303975430694493,1.4239409397531948,16.900106446549227
idle,ahad,swipe_left,0.08998650312423706,0.014422744512557983,-0.33009650302119553,-0.30522091686725616,-0.3227982819080353,-0.23785077524371445,0.08359915018081665,-0.1639316976070404,-0.17321376991458237,-0.18783101439476013,-0.3390483856201172,-0.12134732049889863,0.06853187084197998,-0.3692513704299927,-0.21181330573745072,-0.07600578665733337,-0.39546510577201843,-0.16749752056784928,-0.0021620230241255235,0.00880432851386789,0.0,-0.0021620230241255235,-0.7504631172526934,0.0,0.2505386669780099,0.4020659678249102,0.0028809145892814687,0.2455357594802353,15.754157739251568
idle,ahad,swipe_left,0.08993640542030334,0.014945805072784424,-0.330107101239264,-0.3052710145711899,-0.3433898687362671,-0.2532541239634156,0.08354905247688293,-0.1637541651725769,-0.16550126019865274,-0.18788111209869385,-0.3509581983089447,-0.127927222289145,0.06818702816963196,-0.36899229884147644,-0.18505623284727335,-0.07605588436126709,-0.39802995324134827,-0.1412868583574891,-0.0015181122404156347,0.01585032000686187,-0.0003211581232872884,-0.0015181122404156347,-0.6239874796433897,-0.46676814302124875,0.2608865334185388,0.41100031322292246,0.002432917096936209,0.09577197607255798,14.654546735007695
idle,ahad,swipe_left,0.08984267711639404,0.015412747859954834,-0.3076841678703204,-0.2991780787706375,-0.37747982144355774,-0.2549489882076159,0.08353161811828613,-0.1632872223854065,-0.14420010114554316,-0.1848379373550415,-0.3628043532371521,-0.13266499305609614,0.06765341758728027,-0.3685009777545929,-0.17272560263518244,-0.07607331871986389,-0.39955273270606995,-0.1382209655130282,-0.0028402516336152117,0.014149781429406403,0.6794828293619299,0.18463441819855708,-1.033028869917901,-0.051359522551524046,0.2527615054772071,0.40754867964946173,0.1787309579085363,0.2007134127386741,18.54515610541954
idle,ahad,swipe_left,0.08979010581970215,0.016979366540908813,-0.23928692168556154,-0.2912518084049225,-0.40003812313079834,-0.26727440184913576,0.08353161811828613,-0.16186824440956116,-0.09771996713243425,-0.18264654278755188,-0.3738917410373688,-0.13401304907165468,0.06725221872329712,-0.3669343590736389,-0.13754058605991304,-0.0760330855846405,-0.3998660147190094,-0.1261605096515268,-0.00159306959672407,0.0474732933622416,2.0726438237805622,0.24019001108227253,-0.6835848996133487,-0.3734973830763573,0.2573562877507701,0.39780651312322635,0.35136770845936016,0.0335564678039233,14.500255324258022
idle,ahad,swipe_left,0.08965235948562622,0.017536550760269165,-0.15217311261221766,-0.2648076117038727,-0.4183821380138397,-0.6032788562588394,0.08316701650619507,-0.1626933515071869,-0.05022549582645297,-0.17092472314834595,-0.3776581883430481,-0.2664018082432449,0.06716936826705933,-0.36637717485427856,-0.08545694826170802,-0.07403728365898132,-0.39931610226631165,-0.12339122174307704,-0.004174131335634184,0.01688437028364706,2.639812396161942,0.8013392939712082,-0.5558792388800432,-10.181953163930437,0.5167678139576954,0.3903156161301013,1.4415682334484534,0.247204015400047,297.7371068750446
swipe_left,ahad,swipe_left,0.0895581841468811,0.018145620822906494,-0.0640596728771925,-0.2346440553665161,-0.429749995470047,-0.7882677670568228,0.08297508955001831,-0.16344130039215088,-0.00727443490177393,-0.15106412768363953,-0.37693217396736145,-0.36484438739717007,0.06702178716659546,-0.3656511604785919,-0.06673495285212994,-0.07087036967277527,-0.39914265275001526,-0.12086515687406063,-0.002853798143791437,0.018456668564767593,2.670104234394709,0.9140471617380801,-0.3444805289759789,-5.605724569635875,0.6878843461170328,0.3844671840992252,2.653399630613628,0.15461314270421075,138.86348551049005
swipe_left,ahad,swipe_left,0.08953370153903961,0.018363147974014282,-0.0572277856990695,-0.20663361251354218,-0.4413088262081146,-0.8350507682189345,0.08263309299945831,-0.1640981137752533,0.003698111744597554,-0.13647110760211945,-0.37640970945358276,-0.40290782507508993,0.06710107624530792,-0.3651597499847412,-0.06251551117748022,-0.06933705508708954,-0.39916181564331055,-0.11929377820342779,-0.0007418972073179271,0.006591731851751126,0.2070268841855445,0.8488012985749642,-0.3502675981232599,-1.4176667018821685,0.7300238242254584,0.3842147784468812,2.423286880761918,0.11253259255810143,126.92636570397744
swipe_left,ahad,swipe_left,0.08945433795452118,0.018851041793823242,-0.04718509968370199,-0.17334024608135223,-0.4435967206954956,-0.8350280364975333,0.08226482570171356,-0.16378456354141235,0.006852523423731327,-0.11746273934841156,-0.37550291419029236,-0.4195372899994254,0.06722961366176605,-0.3642541766166687,-0.048068041913211346,-0.06694583594799042,-0.39887797832489014,-0.11882494296878576,-0.0024049571066191763,0.014784661206332157,0.304323818647501,1.0088898918845461,-0.06933013598124203,0.0006888400424610502,0.7254422152087528,0.38375034375257616,14.551757700285014,0.16265468774499048,44.083219767396386
swipe_left,ahad,swipe_left,0.08898375928401947,0.019081205129623413,-0.043850901536643505,-0.14118655025959015,-0.4431520998477936,-0.8350417455658317,0.08149246871471405,-0.1635747253894806,0.009615560993552208,-0.10405157506465912,-0.3718276023864746,-0.41955099906772375,0.06674890220165253,-0.36316925287246704,-0.03866662364453077,-0.0646931380033493,-0.3985074758529663,-0.1188386520370841,-0.01425995971217294,0.006974646539399089,0.10103630748662039,0.9743544188412712,0.01347335902127347,-0.0004154263120709026,0.7216586836936077,0.3829316887508056,72.31174539011091,2.0442491791450994,2.7188991126707154
swipe_left,ahad,swipe_left,0.0879318118095398,0.019159823656082153,-0.04347184766083956,-0.11707505583763123,-0.4422157108783722,-0.8350536385551095,0.08060884475708008,-0.16394522786140442,0.01553626824170351,-0.10294711589813232,-0.36839359998703003,-0.4339683512225747,0.06484729051589966,-0.36234086751937866,-0.017891322262585163,-0.06448206305503845,-0.3985059857368469,-0.11929664853960276,-0.031877196196353874,0.002382379589658801,0.011486481084968133,0.7306513461199692,0.028375423315799668,-0.00036039361447999063,0.7190164335519986,0.38305356775568816,25.748535606076572,13.374787773909459,7.398735541004996
swipe_left,ahad,swipe_left,0.08739690482616425,0.018902957439422607,-0.043871975503861904,-0.0987360030412674,-0.44185709953308105,-0.8162490306422114,0.07970534265041351,-0.16544723510742188,0.015527087263762951,-0.09798966348171234,-0.36753714084625244,-0.43397753220051527,0.06339047849178314,-0.36234885454177856,-0.016194340772926807,-0.06400822103023529,-0.3998272716999054,-0.11930582951754332,-0.016209302526531837,-0.0077838247472589855,-0.012125086152192347,0.5557288726170871,0.010867010463367835,0.5698366034211548,0.6990724932830584,0.3830082298183634,51.13437040663973,2.0821666579249696,18.081263142992242
swipe_left,ahad,swipe_left,0.08688251674175262,0.01978844404220581,-0.047224629670381546,-0.07280294597148895,-0.44030463695526123,-0.7366725169122219,0.07928429543972015,-0.16557514667510986,0.012863925658166409,-0.09606938064098358,-0.3601890206336975,-0.43022966012358665,0.06288968026638031,-0.36179599165916443,-0.016199087724089622,-0.06360088288784027,-0.4004088044166565,-0.11931057646870613,-0.015587517709442998,0.026832927357066647,-0.10159558080362507,0.785850214235707,0.04704432053999447,2.4114095069693695,0.6187181272010114,0.3835947367010244,16.704110105225766,0.5808884216621413,56.24992920077746
swipe_left,ahad,swipe_left,0.08644051849842072,0.020085632801055908,-0.0512870829552412,-0.056954607367515564,-0.44000744819641113,-0.731347544118762,0.07938189804553986,-0.16536301374435425,0.012810354121029377,-0.09323947131633759,-0.3581458628177643,-0.4302832316607237,0.06206794083118439,-0.36294740438461304,-0.016252659261226654,-0.06528158485889435,-0.4010002613067627,-0.1327743511646986,-0.013393886161573039,0.009005719965154497,-0.1231046449957475,0.48025268496889173,0.009005719965154497,0.16136281192302743,0.5999006305267635,0.3854033484044933,53.32159618894666,1.4870992118542332,68.8188884510421
