ground_truth,person_id,video_label,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_wrist_x_vel,left_wrist_y_vel,left_wrist_z_vel,right_wrist_x_vel,right_wrist_y_vel,right_wrist_z_vel,right_arm_len,left_arm_len,right_horiz_ratio,left_horiz_ratio,right_wrist_acc
swipe_right,shahzaib,swipe_right,0.2476876601576805,0.009998977184295654,-0.0024652653373777866,-0.17330235987901688,0.018684446811676025,-0.22039767634123564,0.180284284055233,-0.16538110375404358,0.06675311271101236,-0.1626877412199974,-0.15633580088615417,-0.09319256525486708,0.11944087594747543,-0.37197287380695343,-0.0801965044811368,-0.12638001888990402,-0.37362414598464966,-0.1352202771231532,0.0,0.0,0.0,0.0,0.0,0.0,0.4041817999406807,0.4103557945841196,0.0,0.0,0.0
swipe_right,shahzaib,swipe_right,0.2531959265470505,0.00928729772567749,0.0133217703551054,-0.17333142459392548,0.019207358360290527,-0.22486669290810823,0.1812821477651596,-0.16781526803970337,0.08888050448149443,-0.16264377534389496,-0.15697365999221802,-0.09584797639399767,0.11957632005214691,-0.37234771251678467,-0.054745868779718876,-0.12629882991313934,-0.37410882115364075,-0.11619652528315783,0.16691716331424133,-0.021566044200550426,0.47839502098433895,-0.0008807489366242379,0.015845804503469757,-0.13542474445068475,0.4107540472855708,0.4100398563310715,0.055578961451275076,7.739454779342518,4.1318630914634165
swipe_right,shahzaib,swipe_right,0.25928202271461487,0.006556034088134766,0.007954879547469318,-0.17321667075157166,0.01943168044090271,-0.23660269053652883,0.18342769145965576,-0.17045634984970093,0.09884175239130855,-0.1623147577047348,-0.15740516781806946,-0.10314363660290837,0.11996293067932129,-0.3726104348897934,-0.04327094042673707,-0.12596209347248077,-0.37440864741802216,-0.11887622298672795,0.18442715659286035,-0.08276556477402196,-0.16263305477685097,0.003477389162236994,0.006797638806429776,-0.3556362917703209,0.41376650430358103,0.40718681859161227,0.511483145559707,2.2282809138738924,6.680013378400449
swipe_right,shahzaib,swipe_right,0.26536811888217926,0.003824770450592041,0.0025879887398332357,-0.17310191690921783,0.019656002521514893,-0.24833868816494942,0.18557323515415192,-0.1730974316596985,0.10880300030112267,-0.16198574006557465,-0.1578366756439209,-0.11043929681181908,0.12034954130649567,-0.3728731572628021,-0.031796012073755264,-0.1256253570318222,-0.37470847368240356,-0.12155592069029808,0.18442715659286035,-0.08276556477402196,-0.16263305477685097,0.003477389162236994,0.006797638806429776,-0.3556362917703209,0.41695471451695376,0.40510983214134527,0.511483145559707,2.2282809138738924,0.0
swipe_right,shahzaib,swipe_right,0.28157712519168854,-0.007143855094909668,0.002593409037217498,-0.17295636236667633,0.01964503526687622,-0.24833326786756516,0.19031716883182526,-0.1811162233352661,0.11391613632440567,-0.1614455133676529,-0.15863806009292603,-0.11043387651443481,0.12117965519428253,-0.3735910654067993,-0.020031873136758804,-0.1251458078622818,-0.37522992491722107,-0.12155050039291382,0.491182009379069,-0.33238259228793055,0.00016425143588672984,0.004410743713378906,-0.00033234104965672344,0.00016425143588672984,0.4174756920240286,0.400652979173233,13.231924834703424,1.4777564861071053,10.78403635644359
swipe_right,shahzaib,swipe_right,0.29930727183818817,-0.013676196336746216,0.002564310794696212,-0.17328135669231415,0.019581526517868042,-0.2553592659533024,0.1973002403974533,-0.18756678700447083,0.11388703808188438,-0.16115622222423553,-0.1590953767299652,-0.11085442826151848,0.12182377278804779,-0.3742889165878296,-0.019204342737793922,-0.12480537593364716,-0.37541136145591736,-0.1215795986354351,0.5372771711060494,-0.1979497346011075,-0.0008817649248874549,-0.009848312898115677,-0.0019245075457023852,-0.21290903290112811,0.41984080512506794,0.4025118640718369,5.114658169009261,2.714196399365337,6.47138791242633
swipe_right,shahzaib,swipe_right,0.31699973344802856,-0.02124914526939392,-0.013572822324931622,-0.1737414300441742,0.01953980326652527,-0.30114845745265484,0.20445537567138672,-0.19377824664115906,0.11385195143520832,-0.16072189807891846,-0.15913709998130798,-0.1178464274853468,0.12235128879547119,-0.3751986026763916,-0.018102938309311867,-0.12460163235664368,-0.3754549026489258,-0.12161468528211117,0.5361352002981937,-0.22948330098932437,-0.48900403392811614,-0.013941616723031708,-0.0012643409497810133,-1.3875512575561348,0.4366553707075979,0.40396628244842375,11.018071236408275,2.3362609031941353,35.5954406715397
swipe_right,shahzaib,swipe_right,0.32707369327545166,-0.030912011861801147,-0.013572822324931622,-0.17485886812210083,0.01953980326652527,-0.31923974864184856,0.20899361371994019,-0.19965752959251404,0.11769569106400013,-0.1607462465763092,-0.15913709998130798,-0.1178464274853468,0.12235516309738159,-0.3762461543083191,-0.015285293571650982,-0.12495055794715881,-0.37548190355300903,-0.12161468528211117,0.305271509921912,-0.29281413916385535,0.0,-0.03386175993717078,0.0,-0.5482209451270825,0.44450945316278323,0.4014576927838252,33861.75993717078,1.0425400503321867,25.441442948614068
swipe_right,shahzaib,swipe_right,0.3311300575733185,-0.046551287174224854,-0.018198847770690918,-0.17551454901695251,0.01977771520614624,-0.31923974864184856,0.20991560816764832,-0.20809561014175415,0.11689776368439198,-0.16067129373550415,-0.15888911485671997,-0.1178464274853468,0.12196323275566101,-0.37820854783058167,-0.01318671740591526,-0.12541437149047852,-0.3752858638763428,-0.12161468528211117,0.12292013023838852,-0.47391743370980927,-0.14018258926543323,-0.01986911802580862,0.007209452715787021,0.0,0.4445682455749516,0.3921382671981564,2.7555992402954,0.2593698018373669,16.61960227866378
swipe_right,shahzaib,swipe_right,0.3314564675092697,-0.06363332271575928,-0.022338872775435448,-0.1753057986497879,0.020238935947418213,-0.31923974864184856,0.21024201810359955,-0.2150038480758667,0.11385195143520832,-0.1604384034872055,-0.1581817865371704,-0.1178464274853468,0.12071745097637177,-0.3802177906036377,-0.01318671740591526,-0.12560002505779266,-0.37482619285583496,-0.12031706236302853,0.0098912101803404,-0.5176374406525587,-0.12545530317407677,0.006325768701957939,0.013976386099150698,0.0,0.4451037576128644,0.38042137209285704,0.45257165088559076,0.019108337796302544,0.8198431383121219
