ground_truth,person_id,video_label,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_wrist_x_vel,left_wrist_y_vel,left_wrist_z_vel,right_wrist_x_vel,right_wrist_y_vel,right_wrist_z_vel,right_arm_len,left_arm_len,right_horiz_ratio,left_horiz_ratio,right_wrist_acc
idle,anu,swipe_right,0.17027683556079865,0.07449159026145935,-0.42992710042744875,-0.10742948949337006,0.10600176453590393,-0.43970503378659487,0.0841597467660904,-0.14729878306388855,-0.3031434016302228,-0.09403432905673981,-0.1306857168674469,-0.26176284719258547,0.07460112869739532,-0.3879149854183197,-0.34182869363576174,-0.08491016924381256,-0.37964391708374023,-0.3089567618444562,0.00015623641736579663,0.018911831306688713,0.0,0.00015623641736579663,0.018911831306688713,0.0,0.5034421103524876,0.48034884344083173,0.008260868763237054,0.008260868763237054,0.0
idle,anu,swipe_right,0.17029498517513275,0.07504010200500488,-0.42992710042744875,-0.10741133987903595,0.10655027627944946,-0.43970503378659487,0.0841778963804245,-0.14675027132034302,-0.3031434016302228,-0.0940161794424057,-0.1301218867301941,-0.26176284719258547,0.07460127770900726,-0.38745903968811035,-0.34182869363576174,-0.08491243422031403,-0.3791551887989044,-0.3089567618444562,0.0005499883131547407,0.01662156798622825,0.0,0.0005499883131547407,0.01662156798622825,0.0,0.5034988681006896,0.48044153754095226,0.03308684395879171,0.03308684395879171,0.07042013908978836
idle,anu,swipe_right,0.17032110691070557,0.0753699243068695,-0.42992719169706106,-0.10738521814346313,0.10688009858131409,-0.4397051250562072,0.08420401811599731,-0.1464204490184784,-0.3031434928998351,-0.09399208426475525,-0.12979206442832947,-0.2617629384621978,0.07462722063064575,-0.38712984323501587,-0.34182878490537405,-0.08497431874275208,-0.3788253664970398,-0.3089568531140685,0.0007915677446307564,0.009994615208018918,-2.765745827645969e-06,0.0007915677446307564,0.009994615208018918,-2.765745827645969e-06,0.5034949432067658,0.48044217563293984,0.07919149828774184,0.07919149828774184,0.20095015667807475
idle,anu,swipe_right,0.17035937309265137,0.0753699243068695,-0.42992719169706106,-0.10734695196151733,0.10688009858131409,-0.4397051250562072,0.08424228429794312,-0.1464204490184784,-0.3257582997903228,-0.09395629167556763,-0.12979206442832947,-0.28168006893247366,0.07465106248855591,-0.3872555196285248,-0.36581536289304495,-0.08494976162910461,-0.3788253664970398,-0.3292180811986327,0.0011595812710848712,0.0,0.0,0.0011595812710848712,0.0,0.0,0.4986169068555056,0.47675225084702655,1159.581271084871,1159.581271084871,0.30307238308036427
idle,anu,swipe_right,0.17029845714569092,0.0753699243068695,-0.42992719169706106,-0.10740786790847778,0.10688009858131409,-0.4397051250562072,0.0844770073890686,-0.14290234446525574,-0.3422921812161803,-0.09401816129684448,-0.12976601719856262,-0.2958396291360259,0.07459014654159546,-0.3872685730457306,-0.3971219277009368,-0.0850282609462738,-0.3788253664970398,-0.35300984140485525,-0.0018459377866802808,0.0,0.0,-0.0018459377866802808,0.0,0.0,0.4938893781224204,0.47357221761545215,1845.9377866802809,1845.9377866802809,0.09107633508379255
idle,anu,swipe_right,0.17028510570526123,0.0753699243068695,-0.42992719169706106,-0.10742121934890747,0.10688009858131409,-0.4397051250562072,0.08574569225311279,-0.1428305208683014,-0.3422921812161803,-0.09406962990760803,-0.1292685568332672,-0.2958396291360259,0.07419955730438232,-0.38785913586616516,-0.3971219277009368,-0.08508124947547913,-0.37876221537590027,-0.35300984140485525,-0.00040458910392992387,0.0,0.0,-0.00040458910392992387,0.0,0.0,0.49382547885569006,0.4742254528661932,404.5891039299239,404.5891039299239,0.04367723281061684
idle,anu,swipe_right,0.17027676105499268,0.07442298531532288,-0.42994290217757225,-0.10742956399917603,0.10593315958976746,-0.43972083553671837,0.08812123537063599,-0.13998988270759583,-0.3423078916966915,-0.09439405798912048,-0.12708255648612976,-0.2958553396165371,0.07405316829681396,-0.3888167440891266,-0.397137638181448,-0.08516526222229004,-0.37960755825042725,-0.35302555188536644,-0.00025286818995620285,-0.028695120955958532,-0.0004760751670057127,-0.00025286818995620285,-0.028695120955958532,-0.0004760751670057127,0.49372214860361713,0.474263863316461,0.008811929331643575,0.008811929331643575,0.869680938231225
idle,anu,swipe_right,0.1700594574213028,0.07374721765518188,-0.429932857863605,-0.1076468676328659,0.10525739192962646,-0.43971079122275114,0.09020616114139557,-0.14066565036773682,-0.3422978473827243,-0.09494541585445404,-0.12473976612091064,-0.29584529530256987,0.07329316437244415,-0.3899100124835968,-0.39712759386748075,-0.08545486629009247,-0.3801003396511078,-0.3530155075713992,-0.006584958596663036,-0.02047780788306032,0.0003043731505220584,-0.006584958596663036,-0.02047780788306032,0.0003043731505220584,0.4935389394325255,0.4747819793086479,0.3215498985226571,0.3215498985226571,0.3152515905108462
idle,anu,swipe_right,0.16992685198783875,0.07136613130569458,-0.42991829849779606,-0.10777947306632996,0.10287630558013916,-0.4396962318569422,0.09359905123710632,-0.14304673671722412,-0.30757258273661137,-0.0954291820526123,-0.12253856658935547,-0.26241652108728886,0.07263562083244324,-0.39266037940979004,-0.3794736359268427,-0.0857241153717041,-0.38212665915489197,-0.33791125752031803,-0.0040183464686075875,-0.07215413180264565,0.00044119290330193295,-0.0040183464686075875,-0.07215413180264565,0.00044119290330193295,0.4960589638394966,0.47679225065894026,0.05569037666784845,0.05569037666784845,1.5678849583761114
idle,anu,swipe_right,0.16975285112857819,0.07010221481323242,-0.4299018681049347,-0.10795347392559052,0.101612389087677,-0.4396798014640808,0.09844423830509186,-0.14431065320968628,-0.3057303726673126,-0.09612478315830231,-0.12183243036270142,-0.2617323100566864,0.07194764912128448,-0.39394959807395935,-0.3781341016292572,-0.08623750507831573,-0.38232406973838806,-0.3271265923976898,-0.005272753310926028,-0.038300499771580516,0.0004978906927686744,-0.005272753310926028,-0.038300499771580516,0.0004978906927686744,0.49732716028307794,0.4770637737550998,0.13766440850544392,0.13766440850544392,1.0265730847389816
